pedido_id,fecha,cliente_id,cliente_nombre,ciudad,region,producto_id,producto_nombre,categoria,cantidad,precio_unitario,importe,canal,metodo_pago,valoracion,importe_por_unidad_bruto,dia_semana
PED203821,2026-08-14,C100162,Cliente 0163,Bilbao,Norte,P003,Ratón inalámbrico,Electrónica,5,97.62,488.1,Web,PayPal,5.0,97.62,Friday
PED204661,2026-08-14,C100330,Cliente 0331,Zaragoza,Centro,P005,Altavoz portátil,Electrónica,1,82.91,82.91,Marketplace,Tarjeta,5.0,82.91,Friday
PED210342,2026-08-14,C100155,Cliente 0156,Málaga,Andalucía,P016,Mancuernas 5kg,Deporte,1,86.8,86.8,Web,Tarjeta,5.0,86.8,Friday
PED200186,2026-08-14,C100024,Cliente 0025,Murcia,Levante,P023,Mochila urbana,Moda,1,79.37,79.37,Web,Transferencia,5.0,79.37,Friday
PED208459,2026-08-14,C100107,Cliente 0108,Málaga,Andalucía,P003,Ratón inalámbrico,Electrónica,4,104.17,416.68,App móvil,Tarjeta,4.0,104.17,Friday
PED211985,2026-08-14,C100312,Cliente 0313,Barcelona,Cataluña,P023,Mochila urbana,Moda,4,73.89,295.56,Web,Tarjeta,,73.89,Friday
PED206369,2026-08-14,C100087,Cliente 0088,Sevilla,Andalucía,P010,Robot aspirador,Hogar,1,120.11,120.11,Web,Tarjeta,3.0,120.11,Friday
PED202755,2026-08-14,C100171,Cliente 0172,Madrid,Centro,P010,Robot aspirador,Hogar,1,103.61,103.61,Marketplace,Tarjeta,3.0,103.61,Friday
PED210504,2026-08-14,C100076,Cliente 0077,Sevilla,Andalucía,P005,Altavoz portátil,Electrónica,1,98.26,98.26,Web,Tarjeta,2.0,98.26,Friday
PED209510,2026-08-14,C100285,Cliente 0286,Vigo,Norte,P026,Cuaderno A5,Papelería,2,30.91,61.82,Web,Tarjeta,,30.91,Friday
PED202202,2026-08-14,C100044,Cliente 0045,Madrid,Centro,P025,Cinturón cuero,Moda,2,30.27,60.54,App móvil,Transferencia,5.0,30.27,Friday
PED209722,2026-08-14,C100200,Cliente 0201,Sevilla,Andalucía,P028,Agenda 2026,Papelería,2,80.25,160.5,Web,Transferencia,4.0,80.25,Friday
PED211429,2026-08-14,C100280,Cliente 0281,Valencia,Levante,P013,Lámpara escritorio,Hogar,1,30.07,30.07,App móvil,Tarjeta,4.0,30.07,Friday
PED209864,2026-08-14,C100021,Cliente 0022,Sevilla,Andalucía,P018,Zapatillas running,Deporte,3,121.66,364.98,Web,Tarjeta,4.0,121.66,Friday
PED206334,2026-08-15,C100321,Cliente 0322,Barcelona,Cataluña,P003,Ratón inalámbrico,Electrónica,5,100.97,504.85,App móvil,Tarjeta,5.0,100.97,Saturday
PED204888,2026-08-15,C100107,Cliente 0108,Málaga,Andalucía,P011,Cafetera cápsulas,Hogar,2,181.18,362.36,Marketplace,Tarjeta,4.0,181.18,Saturday
PED209438,2026-08-15,C100131,Cliente 0132,Zaragoza,Centro,P012,Set sábanas,Hogar,2,28.54,57.08,Web,PayPal,,28.54,Saturday
PED208143,2026-08-15,C100146,Cliente 0147,Madrid,Centro,P017,Botella térmica,Deporte,1,160.31,160.31,App móvil,PayPal,4.0,160.31,Saturday
PED206025,2026-08-15,C100296,Cliente 0297,Palma,Levante,P009,Bombilla inteligente,Hogar,1,97.23,97.23,App móvil,Tarjeta,2.0,97.23,Saturday
PED209631,2026-08-15,C100136,Cliente 0137,Málaga,Andalucía,P004,Teclado mecánico,Electrónica,5,101.21,506.05,Web,Tarjeta,5.0,101.21,Saturday
PED207009,2026-08-15,C100346,Cliente 0347,Vigo,Norte,P016,Mancuernas 5kg,Deporte,1,88.72,88.72,Web,Transferencia,2.0,88.72,Saturday
PED203376,2026-08-15,C100252,Cliente 0253,Barcelona,Cataluña,P022,Sudadera capucha,Moda,2,59.44,118.88,Web,Tarjeta,4.0,59.44,Saturday
PED211602,2026-08-15,C100142,Cliente 0143,Valencia,Levante,P014,Organizador armario,Hogar,4,19.43,77.72,Web,Contra reembolso,5.0,19.43,Saturday
PED205666,2026-08-15,C100154,Cliente 0155,Bilbao,Norte,P013,Lámpara escritorio,Hogar,5,27.75,138.75,Web,Tarjeta,5.0,27.75,Saturday
PED208894,2026-08-15,C100349,Cliente 0350,Barcelona,Cataluña,P008,"Monitor 24""",Electrónica,5,161.74,808.7,App móvil,Tarjeta,4.0,161.74,Saturday
PED204063,2026-08-15,C100196,Cliente 0197,Sevilla,Andalucía,P026,Cuaderno A5,Papelería,5,30.71,153.55,Web,Tarjeta,,30.71,Saturday
PED201989,2026-08-15,C100093,Cliente 0094,Sevilla,Andalucía,P013,Lámpara escritorio,Hogar,4,24.26,97.04,Web,Transferencia,5.0,24.26,Saturday
PED208266,2026-08-15,C100063,Cliente 0064,Vigo,Norte,P019,Banda elástica,Deporte,1,66.33,66.33,Marketplace,Tarjeta,3.0,66.33,Saturday
PED209700,2026-08-15,C100011,Cliente 0012,Vigo,Norte,P015,Esterilla yoga,Deporte,5,119.0,595.0,Web,Transferencia,,119.0,Saturday
PED210678,2026-08-15,C100180,Cliente 0181,Vigo,Norte,P009,Bombilla inteligente,Hogar,3,87.16,261.48,Web,Contra reembolso,5.0,87.16,Saturday
PED205033,2026-08-15,C100006,Cliente 0007,Madrid,Centro,P002,Cargador USB-C,Electrónica,4,38.08,152.32,App móvil,Transferencia,5.0,38.08,Saturday
PED206711,2026-08-15,C100025,Cliente 0026,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,1,25.39,25.39,Web,Contra reembolso,5.0,25.39,Saturday
PED202594,2026-08-15,C100222,Cliente 0223,Murcia,Levante,P026,Cuaderno A5,Papelería,2,32.04,64.08,App móvil,Transferencia,4.0,32.04,Saturday
PED202063,2026-08-16,C100110,Cliente 0111,Valencia,Levante,P006,Powerbank 10000mAh,Electrónica,1,109.1,109.1,Web,Tarjeta,3.0,109.1,Sunday
PED204160,2026-08-16,C100258,Cliente 0259,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,1,163.52,163.52,Web,Tarjeta,3.0,163.52,Sunday
PED209499,2026-08-16,C100179,Cliente 0180,Zaragoza,Centro,P020,Reloj deportivo,Deporte,2,146.43,292.86,Web,PayPal,2.0,146.43,Sunday
PED201036,2026-08-16,C100016,Cliente 0017,Zaragoza,Centro,P019,Banda elástica,Deporte,2,70.21,140.42,Marketplace,Contra reembolso,3.0,70.21,Sunday
PED205331,2026-08-16,C100012,Cliente 0013,Murcia,Levante,P007,Webcam HD,Electrónica,4,150.84,603.36,App móvil,Tarjeta,,150.84,Sunday
PED207736,2026-08-16,C100081,Cliente 0082,Bilbao,Norte,P009,Bombilla inteligente,Hogar,2,103.43,206.86,Web,PayPal,4.0,103.43,Sunday
PED201627,2026-08-16,C100346,Cliente 0347,Vigo,Norte,P020,Reloj deportivo,Deporte,1,150.5,150.5,Web,Tarjeta,5.0,150.5,Sunday
PED207677,2026-08-16,C100155,Cliente 0156,Málaga,Andalucía,P029,Mochila portátil,Papelería,1,70.77,70.77,Web,Tarjeta,5.0,70.77,Sunday
PED201371,2026-08-16,C100284,Cliente 0285,Bilbao,Norte,P029,Mochila portátil,Papelería,3,71.14,213.42,Web,PayPal,5.0,71.14,Sunday
PED201509,2026-08-16,C100000,Cliente 0001,Madrid,Centro,P018,Zapatillas running,Deporte,3,124.7,374.1,App móvil,Tarjeta,4.0,124.7,Sunday
PED202111,2026-08-16,C100239,Cliente 0240,Málaga,Andalucía,P004,Teclado mecánico,Electrónica,3,103.09,309.27,Marketplace,Tarjeta,3.0,103.09,Sunday
PED207701,2026-08-16,C100084,Cliente 0085,Málaga,Andalucía,P029,Mochila portátil,Papelería,4,70.16,280.64,App móvil,Transferencia,4.0,70.16,Sunday
PED204074,2026-08-16,C100282,Cliente 0283,Málaga,Andalucía,P009,Bombilla inteligente,Hogar,5,88.29,441.45,App móvil,Tarjeta,5.0,88.29,Sunday
PED203393,2026-08-16,C100011,Cliente 0012,Vigo,Norte,P011,Cafetera cápsulas,Hogar,1,187.27,187.27,Web,Tarjeta,4.0,187.27,Sunday
PED200888,2026-08-16,C100279,Cliente 0280,Madrid,Centro,P003,Ratón inalámbrico,Electrónica,2,116.11,232.22,Web,Transferencia,4.0,116.11,Sunday
PED203028,2026-08-16,C100202,Cliente 0203,Bilbao,Norte,P014,Organizador armario,Hogar,1,19.15,19.15,App móvil,Contra reembolso,4.0,19.15,Sunday
PED202924,2026-08-16,C100233,Cliente 0234,Murcia,Levante,P026,Cuaderno A5,Papelería,1,31.03,31.03,Web,Contra reembolso,5.0,31.03,Sunday
PED200489,2026-08-17,C100066,Cliente 0067,Vigo,Norte,P008,"Monitor 24""",Electrónica,4,140.37,561.48,Web,Tarjeta,5.0,140.37,Monday
PED210025,2026-08-17,C100077,Cliente 0078,Valencia,Levante,P028,Agenda 2026,Papelería,1,88.56,88.56,Marketplace,Contra reembolso,4.0,88.56,Monday
PED201409,2026-08-17,C100268,Cliente 0269,Málaga,Andalucía,P030,Rotuladores 24u,Papelería,3,143.14,429.42,Marketplace,Tarjeta,4.0,143.14,Monday
PED205774,2026-08-17,C100162,Cliente 0163,Bilbao,Norte,P023,Mochila urbana,Moda,1,73.76,73.76,Web,Tarjeta,4.0,73.76,Monday
PED203353,2026-08-17,C100235,Cliente 0236,Murcia,Levante,P006,Powerbank 10000mAh,Electrónica,1,103.76,103.76,App móvil,PayPal,,103.76,Monday
PED202119,2026-08-17,C100256,Cliente 0257,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,1,30.24,30.24,Web,Transferencia,1.0,30.24,Monday
PED208431,2026-08-17,C100127,Cliente 0128,Murcia,Levante,P008,"Monitor 24""",Electrónica,1,160.86,160.86,App móvil,Tarjeta,5.0,160.86,Monday
PED207802,2026-08-17,C100293,Cliente 0294,Sevilla,Andalucía,P013,Lámpara escritorio,Hogar,1,29.23,29.23,Web,Tarjeta,4.0,29.23,Monday
PED209560,2026-08-17,C100019,Cliente 0020,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,1,88.56,88.56,App móvil,PayPal,5.0,88.56,Monday
PED200714,2026-08-17,C100275,Cliente 0276,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,1,99.77,99.77,Web,PayPal,5.0,99.77,Monday
PED208641,2026-08-17,C100297,Cliente 0298,Bilbao,Norte,P017,Botella térmica,Deporte,5,157.46,787.3,Web,Tarjeta,5.0,157.46,Monday
PED207221,2026-08-18,C100102,Cliente 0103,Palma,Levante,P005,Altavoz portátil,Electrónica,2,98.78,197.56,Web,Tarjeta,2.0,98.78,Tuesday
PED201775,2026-08-18,C100341,Cliente 0342,Valencia,Levante,P023,Mochila urbana,Moda,1,64.36,64.36,App móvil,PayPal,5.0,64.36,Tuesday
PED208333,2026-08-18,C100275,Cliente 0276,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,1,190.82,190.82,Web,Tarjeta,5.0,190.82,Tuesday
PED210478,2026-08-18,C100080,Cliente 0081,Vigo,Norte,P020,Reloj deportivo,Deporte,2,166.94,333.88,Web,PayPal,,166.94,Tuesday
PED208642,2026-08-18,C100343,Cliente 0344,Zaragoza,Centro,P020,Reloj deportivo,Deporte,1,170.48,170.48,Web,Transferencia,4.0,170.48,Tuesday
PED200985,2026-08-18,C100030,Cliente 0031,Bilbao,Norte,P019,Banda elástica,Deporte,2,73.3,146.6,Marketplace,Tarjeta,1.0,73.3,Tuesday
PED211453,2026-08-18,C100204,Cliente 0205,Bilbao,Norte,P028,Agenda 2026,Papelería,1,81.65,81.65,Web,Tarjeta,4.0,81.65,Tuesday
PED204960,2026-08-18,C100177,Cliente 0178,Barcelona,Cataluña,P008,"Monitor 24""",Electrónica,1,130.88,130.88,Web,Tarjeta,5.0,130.88,Tuesday
PED211228,2026-08-18,C100069,Cliente 0070,Bilbao,Norte,P004,Teclado mecánico,Electrónica,5,108.13,540.65,Web,Transferencia,3.0,108.13,Tuesday
PED203556,2026-08-18,C100067,Cliente 0068,Sevilla,Andalucía,P030,Rotuladores 24u,Papelería,2,142.82,285.64,Web,Tarjeta,1.0,142.82,Tuesday
PED208518,2026-08-18,C100224,Cliente 0225,Murcia,Levante,P003,Ratón inalámbrico,Electrónica,2,94.77,189.54,Web,Transferencia,5.0,94.77,Tuesday
PED200090,2026-08-18,C100190,Cliente 0191,Málaga,Andalucía,P005,Altavoz portátil,Electrónica,2,95.59,191.18,Web,Tarjeta,4.0,95.59,Tuesday
PED206302,2026-08-18,C100288,Cliente 0289,Zaragoza,Centro,P026,Cuaderno A5,Papelería,2,29.66,59.32,App móvil,Tarjeta,4.0,29.66,Tuesday
PED200133,2026-08-18,C100118,Cliente 0119,Valencia,Levante,P025,Cinturón cuero,Moda,4,36.45,145.8,Web,Transferencia,5.0,36.45,Tuesday
PED202438,2026-08-18,C100126,Cliente 0127,Madrid,Centro,P002,Cargador USB-C,Electrónica,2,32.49,64.98,App móvil,Tarjeta,3.0,32.49,Tuesday
PED202665,2026-08-18,C100224,Cliente 0225,Murcia,Levante,P011,Cafetera cápsulas,Hogar,1,189.09,189.09,Web,Tarjeta,3.0,189.09,Tuesday
PED209356,2026-08-18,C100068,Cliente 0069,Madrid,Centro,P023,Mochila urbana,Moda,2,65.75,131.5,Web,Transferencia,5.0,65.75,Tuesday
PED203492,2026-08-18,C100074,Cliente 0075,Málaga,Andalucía,P012,Set sábanas,Hogar,2,30.18,60.36,Web,Tarjeta,4.0,30.18,Tuesday
PED200153,2026-08-18,C100247,Cliente 0248,Bilbao,Norte,P007,Webcam HD,Electrónica,1,149.51,149.51,Web,PayPal,3.0,149.51,Tuesday
PED211636,2026-08-18,C100186,Cliente 0187,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,4,170.65,682.6,Web,Tarjeta,5.0,170.65,Tuesday
PED207967,2026-08-18,C100100,Cliente 0101,Palma,Levante,P018,Zapatillas running,Deporte,1,138.91,138.91,Web,Tarjeta,4.0,138.91,Tuesday
PED203316,2026-08-18,C100207,Cliente 0208,Vigo,Norte,P023,Mochila urbana,Moda,4,69.65,278.6,Marketplace,Tarjeta,5.0,69.65,Tuesday
PED211281,2026-08-18,C100194,Cliente 0195,Vigo,Norte,P028,Agenda 2026,Papelería,1,81.05,81.05,App móvil,PayPal,5.0,81.05,Tuesday
PED201866,2026-08-18,C100291,Cliente 0292,Valencia,Levante,P028,Agenda 2026,Papelería,3,94.21,282.63,Web,Transferencia,2.0,94.21,Tuesday
PED205237,2026-08-18,C100242,Cliente 0243,Madrid,Centro,P002,Cargador USB-C,Electrónica,5,38.69,193.45,Web,Tarjeta,3.0,38.69,Tuesday
PED201469,2026-08-19,C100000,Cliente 0001,Madrid,Centro,P024,Gafas de sol,Moda,1,56.69,56.69,Web,Tarjeta,,56.69,Wednesday
PED205692,2026-08-19,C100101,Cliente 0102,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,1,188.83,188.83,Marketplace,Tarjeta,5.0,188.83,Wednesday
PED207282,2026-08-19,C100297,Cliente 0298,Bilbao,Norte,P017,Botella térmica,Deporte,1,157.34,157.34,Web,Tarjeta,4.0,157.34,Wednesday
PED208888,2026-08-19,C100145,Cliente 0146,Palma,Levante,P004,Teclado mecánico,Electrónica,3,95.7,287.1,Web,Tarjeta,5.0,95.7,Wednesday
PED205023,2026-08-19,C100042,Cliente 0043,Murcia,Levante,P027,Set bolígrafos,Papelería,2,174.48,348.96,Web,Tarjeta,5.0,174.48,Wednesday
PED201794,2026-08-19,C100083,Cliente 0084,Palma,Levante,P022,Sudadera capucha,Moda,3,59.86,179.58,Web,PayPal,5.0,59.86,Wednesday
PED211581,2026-08-19,C100231,Cliente 0232,Palma,Levante,P015,Esterilla yoga,Deporte,1,124.22,124.22,App móvil,PayPal,5.0,124.22,Wednesday
PED203329,2026-08-19,C100275,Cliente 0276,Bilbao,Norte,P024,Gafas de sol,Moda,5,67.46,337.3,Web,PayPal,4.0,67.46,Wednesday
PED200620,2026-08-19,C100013,Cliente 0014,Murcia,Levante,P024,Gafas de sol,Moda,1,63.02,63.02,App móvil,Contra reembolso,3.0,63.02,Wednesday
PED209147,2026-08-19,C100312,Cliente 0313,Barcelona,Cataluña,P007,Webcam HD,Electrónica,2,144.33,288.66,App móvil,Tarjeta,4.0,144.33,Wednesday
PED209339,2026-08-19,C100153,Cliente 0154,Valencia,Levante,P027,Set bolígrafos,Papelería,2,152.31,304.62,Web,Transferencia,2.0,152.31,Wednesday
PED210271,2026-08-19,C100338,Cliente 0339,Valencia,Levante,P016,Mancuernas 5kg,Deporte,2,87.51,175.02,Web,Tarjeta,4.0,87.51,Wednesday
PED208407,2026-08-19,C100244,Cliente 0245,Málaga,Andalucía,P019,Banda elástica,Deporte,1,69.43,69.43,App móvil,PayPal,5.0,69.43,Wednesday
PED205658,2026-08-19,C100099,Cliente 0100,Barcelona,Cataluña,P023,Mochila urbana,Moda,5,71.69,358.45,Web,Tarjeta,3.0,71.69,Wednesday
PED208278,2026-08-19,C100132,Cliente 0133,Madrid,Centro,P023,Mochila urbana,Moda,1,70.26,70.26,Web,Tarjeta,5.0,70.26,Wednesday
PED204889,2026-08-19,C100212,Cliente 0213,Murcia,Levante,P029,Mochila portátil,Papelería,1,77.33,77.33,App móvil,Tarjeta,4.0,77.33,Wednesday
PED210786,2026-08-19,C100104,Cliente 0105,Murcia,Levante,P026,Cuaderno A5,Papelería,3,32.41,97.23,App móvil,Tarjeta,4.0,32.41,Wednesday
PED202213,2026-08-19,C100340,Cliente 0341,Málaga,Andalucía,P017,Botella térmica,Deporte,5,141.73,708.65,Web,Tarjeta,5.0,141.73,Wednesday
PED200437,2026-08-19,C100231,Cliente 0232,Palma,Levante,P003,Ratón inalámbrico,Electrónica,1,109.37,109.37,App móvil,Tarjeta,5.0,109.37,Wednesday
PED209372,2026-08-19,C100331,Cliente 0332,Sevilla,Andalucía,P026,Cuaderno A5,Papelería,2,29.53,59.06,App móvil,Tarjeta,3.0,29.53,Wednesday
PED209116,2026-08-20,C100030,Cliente 0031,Bilbao,Norte,P014,Organizador armario,Hogar,1,23.03,23.03,Web,Transferencia,3.0,23.03,Thursday
PED207722,2026-08-20,C100035,Cliente 0036,Madrid,Centro,P028,Agenda 2026,Papelería,2,88.17,176.34,Web,PayPal,4.0,88.17,Thursday
PED210665,2026-08-20,C100044,Cliente 0045,Madrid,Centro,P013,Lámpara escritorio,Hogar,1,24.46,24.46,App móvil,Tarjeta,4.0,24.46,Thursday
PED201929,2026-08-20,C100330,Cliente 0331,Zaragoza,Centro,P010,Robot aspirador,Hogar,3,111.85,335.55,Web,Tarjeta,,111.85,Thursday
PED210080,2026-08-20,C100177,Cliente 0178,Barcelona,Cataluña,P002,Cargador USB-C,Electrónica,1,37.15,37.15,Web,Tarjeta,3.0,37.15,Thursday
PED211254,2026-08-20,C100220,Cliente 0221,Barcelona,Cataluña,P026,Cuaderno A5,Papelería,2,33.7,67.4,Web,Tarjeta,4.0,33.7,Thursday
PED209652,2026-08-20,C100024,Cliente 0025,Murcia,Levante,P010,Robot aspirador,Hogar,1,100.1,100.1,Marketplace,Tarjeta,2.0,100.1,Thursday
PED200915,2026-08-20,C100154,Cliente 0155,Bilbao,Norte,P012,Set sábanas,Hogar,5,26.52,132.6,Web,Tarjeta,5.0,26.52,Thursday
PED209544,2026-08-20,C100074,Cliente 0075,Málaga,Andalucía,P008,"Monitor 24""",Electrónica,1,138.59,138.59,Web,PayPal,5.0,138.59,Thursday
PED210440,2026-08-20,C100319,Cliente 0320,Murcia,Levante,P010,Robot aspirador,Hogar,1,100.48,100.48,Web,Tarjeta,3.0,100.48,Thursday
PED202509,2026-08-20,C100258,Cliente 0259,Barcelona,Cataluña,P028,Agenda 2026,Papelería,2,84.55,169.1,Web,PayPal,4.0,84.55,Thursday
PED203328,2026-08-20,C100305,Cliente 0306,Barcelona,Cataluña,P008,"Monitor 24""",Electrónica,2,148.31,296.62,Web,PayPal,5.0,148.31,Thursday
PED205561,2026-08-20,C100309,Cliente 0310,Barcelona,Cataluña,P016,Mancuernas 5kg,Deporte,1,71.64,71.64,App móvil,Tarjeta,5.0,71.64,Thursday
PED208372,2026-08-20,C100307,Cliente 0308,Zaragoza,Centro,P017,Botella térmica,Deporte,5,127.93,639.65,Web,Tarjeta,4.0,127.93,Thursday
PED210393,2026-08-20,C100228,Cliente 0229,Zaragoza,Centro,P029,Mochila portátil,Papelería,2,67.24,134.48,App móvil,Tarjeta,,67.24,Thursday
PED201069,2026-08-20,C100193,Cliente 0194,Sevilla,Andalucía,P016,Mancuernas 5kg,Deporte,3,71.97,215.91,Web,PayPal,5.0,71.97,Thursday
PED210998,2026-08-20,C100219,Cliente 0220,Vigo,Norte,P020,Reloj deportivo,Deporte,1,179.03,179.03,App móvil,Transferencia,4.0,179.03,Thursday
PED200696,2026-08-21,C100334,Cliente 0335,Bilbao,Norte,P003,Ratón inalámbrico,Electrónica,1,118.48,118.48,Web,Tarjeta,5.0,118.48,Friday
PED205587,2026-08-21,C100280,Cliente 0281,Valencia,Levante,P010,Robot aspirador,Hogar,3,112.55,337.65,Web,PayPal,5.0,112.55,Friday
PED202600,2026-08-21,C100159,Cliente 0160,Murcia,Levante,P026,Cuaderno A5,Papelería,2,35.86,71.72,Web,Tarjeta,5.0,35.86,Friday
PED200946,2026-08-21,C100206,Cliente 0207,Murcia,Levante,P024,Gafas de sol,Moda,1,69.48,69.48,Web,PayPal,5.0,69.48,Friday
PED203024,2026-08-21,C100061,Cliente 0062,Murcia,Levante,P018,Zapatillas running,Deporte,1,128.08,128.08,Web,Tarjeta,,128.08,Friday
PED210540,2026-08-21,C100128,Cliente 0129,Zaragoza,Centro,P005,Altavoz portátil,Electrónica,2,89.84,179.68,Web,Tarjeta,1.0,89.84,Friday
PED209127,2026-08-21,C100187,Cliente 0188,Sevilla,Andalucía,P016,Mancuernas 5kg,Deporte,5,82.81,414.05,App móvil,Tarjeta,5.0,82.81,Friday
PED200632,2026-08-21,C100232,Cliente 0233,Madrid,Centro,P030,Rotuladores 24u,Papelería,1,141.59,141.59,Marketplace,Tarjeta,2.0,141.59,Friday
PED202643,2026-08-21,C100017,Cliente 0018,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,5,189.32,946.6,Marketplace,PayPal,5.0,189.32,Friday
PED209389,2026-08-21,C100036,Cliente 0037,Palma,Levante,P028,Agenda 2026,Papelería,4,85.96,343.84,Web,Tarjeta,5.0,85.96,Friday
PED200467,2026-08-21,C100244,Cliente 0245,Málaga,Andalucía,P016,Mancuernas 5kg,Deporte,4,89.19,356.76,Web,Tarjeta,,89.19,Friday
PED211164,2026-08-21,C100291,Cliente 0292,Valencia,Levante,P008,"Monitor 24""",Electrónica,1,145.14,145.14,Marketplace,Transferencia,5.0,145.14,Friday
PED202987,2026-08-21,C100263,Cliente 0264,Vigo,Norte,P009,Bombilla inteligente,Hogar,5,83.88,419.4,App móvil,Tarjeta,3.0,83.88,Friday
PED200809,2026-08-21,C100008,Cliente 0009,Valencia,Levante,P010,Robot aspirador,Hogar,2,113.71,227.42,Web,Tarjeta,5.0,113.71,Friday
PED209790,2026-08-21,C100320,Cliente 0321,Sevilla,Andalucía,P014,Organizador armario,Hogar,2,23.52,47.04,Marketplace,Tarjeta,1.0,23.52,Friday
PED211880,2026-08-21,C100229,Cliente 0230,Barcelona,Cataluña,P021,Camiseta algodón,Moda,1,140.56,140.56,App móvil,PayPal,3.0,140.56,Friday
PED200442,2026-08-21,C100199,Cliente 0200,Vigo,Norte,P019,Banda elástica,Deporte,1,68.59,68.59,Web,Tarjeta,4.0,68.59,Friday
PED201067,2026-08-21,C100087,Cliente 0088,Sevilla,Andalucía,P021,Camiseta algodón,Moda,1,131.4,131.4,Web,Tarjeta,5.0,131.4,Friday
PED202832,2026-08-21,C100076,Cliente 0077,Sevilla,Andalucía,P008,"Monitor 24""",Electrónica,4,131.61,526.44,Web,PayPal,4.0,131.61,Friday
PED206105,2026-08-21,C100194,Cliente 0195,Vigo,Norte,P028,Agenda 2026,Papelería,2,88.48,176.96,Marketplace,PayPal,,88.48,Friday
PED209728,2026-08-22,C100331,Cliente 0332,Sevilla,Andalucía,P017,Botella térmica,Deporte,2,151.67,303.34,Web,Contra reembolso,5.0,151.67,Saturday
PED206446,2026-08-22,C100275,Cliente 0276,Bilbao,Norte,P009,Bombilla inteligente,Hogar,3,88.44,265.32,App móvil,Tarjeta,5.0,88.44,Saturday
PED209805,2026-08-22,C100325,Cliente 0326,Valencia,Levante,P016,Mancuernas 5kg,Deporte,1,85.57,85.57,App móvil,Tarjeta,2.0,85.57,Saturday
PED208445,2026-08-22,C100164,Cliente 0165,Bilbao,Norte,P004,Teclado mecánico,Electrónica,1,101.56,101.56,App móvil,Transferencia,4.0,101.56,Saturday
PED205309,2026-08-22,C100307,Cliente 0308,Zaragoza,Centro,P010,Robot aspirador,Hogar,1,123.45,123.45,Web,Contra reembolso,4.0,123.45,Saturday
PED203018,2026-08-22,C100301,Cliente 0302,Palma,Levante,P013,Lámpara escritorio,Hogar,2,29.89,59.78,Web,Tarjeta,3.0,29.89,Saturday
PED206914,2026-08-22,C100303,Cliente 0304,Palma,Levante,P010,Robot aspirador,Hogar,1,121.87,121.87,Web,PayPal,5.0,121.87,Saturday
PED205121,2026-08-22,C100208,Cliente 0209,Valencia,Levante,P016,Mancuernas 5kg,Deporte,3,86.75,260.25,Web,Tarjeta,,86.75,Saturday
PED200485,2026-08-22,C100161,Cliente 0162,Málaga,Andalucía,P017,Botella térmica,Deporte,1,134.59,134.59,Web,Tarjeta,5.0,134.59,Saturday
PED201274,2026-08-22,C100189,Cliente 0190,Sevilla,Andalucía,P009,Bombilla inteligente,Hogar,1,86.37,86.37,Web,Tarjeta,,86.37,Saturday
PED202651,2026-08-22,C100146,Cliente 0147,Madrid,Centro,P026,Cuaderno A5,Papelería,2,29.83,59.66,Marketplace,Tarjeta,3.0,29.83,Saturday
PED203362,2026-08-22,C100342,Cliente 0343,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,1,29.02,29.02,Marketplace,Transferencia,4.0,29.02,Saturday
PED200011,2026-08-22,C100319,Cliente 0320,Murcia,Levante,P020,Reloj deportivo,Deporte,4,184.76,739.04,Web,PayPal,5.0,184.76,Saturday
PED207540,2026-08-22,C100234,Cliente 0235,Bilbao,Norte,P002,Cargador USB-C,Electrónica,4,37.51,150.04,Web,Tarjeta,4.0,37.51,Saturday
PED207595,2026-08-22,C100182,Cliente 0183,Bilbao,Norte,P024,Gafas de sol,Moda,5,58.56,292.8,Marketplace,Tarjeta,4.0,58.56,Saturday
PED211752,2026-08-22,C100164,Cliente 0165,Bilbao,Norte,P024,Gafas de sol,Moda,1,60.86,60.86,Web,Tarjeta,4.0,60.86,Saturday
PED202985,2026-08-22,C100237,Cliente 0238,Bilbao,Norte,P014,Organizador armario,Hogar,4,22.02,88.08,Web,Contra reembolso,4.0,22.02,Saturday
PED203891,2026-08-22,C100289,Cliente 0290,Bilbao,Norte,P010,Robot aspirador,Hogar,1,101.63,101.63,Web,Tarjeta,5.0,101.63,Saturday
PED204202,2026-08-22,C100125,Cliente 0126,Zaragoza,Centro,P004,Teclado mecánico,Electrónica,3,115.8,347.4,Web,Tarjeta,5.0,115.8,Saturday
PED205029,2026-08-22,C100067,Cliente 0068,Sevilla,Andalucía,P012,Set sábanas,Hogar,2,24.97,49.94,Web,Transferencia,4.0,24.97,Saturday
PED202610,2026-08-22,C100204,Cliente 0205,Bilbao,Norte,P014,Organizador armario,Hogar,5,21.52,107.6,App móvil,PayPal,5.0,21.52,Saturday
