pedido_id,fecha,cliente_id,cliente_nombre,ciudad,region,producto_id,producto_nombre,categoria,cantidad,precio_unitario,importe,canal,metodo_pago,valoracion
PED210352,2026-06-13,C100055,Cliente 0056,Madrid,Centro,P029,Mochila portátil,Papelería,1,67.39,67.39,App móvil,PayPal,4.0
PED211291,2026-06-13,C100034,Cliente 0035,Palma,Levante,P006,Powerbank 10000mAh,Electrónica,4,96.1,384.4,App móvil,Tarjeta,5.0
PED208494,2026-06-13,C100080,Cliente 0081,Vigo,Norte,P024,Gafas de sol,Moda,1,66.36,66.36,Web,PayPal,4.0
PED201995,2026-06-13,C100261,Cliente 0262,Barcelona,Cataluña,P006,Powerbank 10000mAh,Electrónica,1,92.69,92.69,App móvil,Contra reembolso,4.0
PED201344,2026-06-13,C100099,Cliente 0100,Barcelona,Cataluña,P029,Mochila portátil,Papelería,1,69.61,69.61,Marketplace,PayPal,3.0
PED209775,2026-06-13,C100347,Cliente 0348,Vigo,Norte,P022,Sudadera capucha,Moda,3,53.14,159.42,Web,Tarjeta,5.0
PED202036,2026-06-13,C100328,Cliente 0329,Barcelona,Cataluña,P024,Gafas de sol,Moda,2,62.15,124.3,Marketplace,Tarjeta,5.0
PED209187,2026-06-14,C100001,Cliente 0002,Murcia,Levante,P019,Banda elástica,Deporte,1,72.85,72.85,Web,Tarjeta,5.0
PED202399,2026-06-14,C100283,Cliente 0284,Bilbao,Norte,P015,Esterilla yoga,Deporte,3,113.62,340.86,Marketplace,Tarjeta,
PED209068,2026-06-14,C100001,Cliente 0002,Murcia,Levante,P019,Banda elástica,Deporte,2,59.19,118.38,Web,Tarjeta,4.0
PED206550,2026-06-14,C100202,Cliente 0203,Bilbao,Norte,P015,Esterilla yoga,Deporte,4,127.8,511.2,Web,Tarjeta,5.0
PED206094,2026-06-14,C100136,Cliente 0137,Málaga,Andalucía,P014,Organizador armario,Hogar,1,20.34,20.34,App móvil,Contra reembolso,5.0
PED204358,2026-06-14,C100133,Cliente 0134,Zaragoza,Centro,P027,Set bolígrafos,Papelería,2,166.64,333.28,App móvil,Tarjeta,
PED207036,2026-06-14,C100094,Cliente 0095,Palma,Levante,P006,Powerbank 10000mAh,Electrónica,1,93.01,93.01,Marketplace,Tarjeta,
PED204161,2026-06-14,C100097,Cliente 0098,Málaga,Andalucía,P026,Cuaderno A5,Papelería,1,30.78,30.78,App móvil,Tarjeta,5.0
PED205062,2026-06-14,C100151,Cliente 0152,Valencia,Levante,P002,Cargador USB-C,Electrónica,4,35.55,142.2,Web,Tarjeta,4.0
PED204056,2026-06-14,C100195,Cliente 0196,Madrid,Centro,P020,Reloj deportivo,Deporte,1,150.31,150.31,Web,PayPal,5.0
PED201629,2026-06-14,C100015,Cliente 0016,Murcia,Levante,P001,Auriculares BT,Electrónica,1,125.65,125.65,Web,Tarjeta,4.0
PED203144,2026-06-14,C100089,Cliente 0090,Palma,Levante,P027,Set bolígrafos,Papelería,2,171.43,342.86,App móvil,PayPal,4.0
PED204264,2026-06-14,C100018,Cliente 0019,Palma,Levante,P002,Cargador USB-C,Electrónica,3,41.1,123.3,Web,Tarjeta,2.0
PED203993,2026-06-14,C100299,Cliente 0300,Madrid,Centro,P006,Powerbank 10000mAh,Electrónica,1,109.27,109.27,App móvil,Contra reembolso,5.0
PED200160,2026-06-14,C100200,Cliente 0201,Sevilla,Andalucía,P019,Banda elástica,Deporte,3,57.91,173.73,Web,Tarjeta,5.0
PED208422,2026-06-14,C100239,Cliente 0240,Málaga,Andalucía,P029,Mochila portátil,Papelería,2,73.3,146.6,App móvil,Contra reembolso,3.0
PED203665,2026-06-14,C100174,Cliente 0175,Málaga,Andalucía,P030,Rotuladores 24u,Papelería,1,125.35,125.35,Web,Tarjeta,5.0
PED207691,2026-06-14,C100110,Cliente 0111,Valencia,Levante,P029,Mochila portátil,Papelería,1,74.93,74.93,Marketplace,Tarjeta,3.0
PED211921,2026-06-14,C100045,Cliente 0046,Vigo,Norte,P022,Sudadera capucha,Moda,4,54.41,217.64,App móvil,PayPal,4.0
PED210256,2026-06-14,C100333,Cliente 0334,Palma,Levante,P027,Set bolígrafos,Papelería,1,186.38,186.38,App móvil,Transferencia,5.0
PED203848,2026-06-14,C100009,Cliente 0010,Madrid,Centro,P008,"Monitor 24""",Electrónica,2,162.27,324.54,Web,Transferencia,4.0
PED210470,2026-06-14,C100169,Cliente 0170,Madrid,Centro,P025,Cinturón cuero,Moda,2,34.98,69.96,App móvil,PayPal,4.0
PED200647,2026-06-15,C100200,Cliente 0201,Sevilla,Andalucía,P007,Webcam HD,Electrónica,2,129.51,259.02,Web,PayPal,4.0
PED201137,2026-06-15,C100075,Cliente 0076,Bilbao,Norte,P027,Set bolígrafos,Papelería,3,159.06,477.18,Web,PayPal,5.0
PED200897,2026-06-15,C100210,Cliente 0211,Valencia,Levante,P001,Auriculares BT,Electrónica,1,112.92,112.92,Marketplace,PayPal,4.0
PED205084,2026-06-15,C100245,Cliente 0246,Madrid,Centro,P014,Organizador armario,Hogar,1,23.13,23.13,App móvil,Transferencia,5.0
PED210913,2026-06-15,C100109,Cliente 0110,Murcia,Levante,P007,Webcam HD,Electrónica,3,149.47,448.41,Web,Contra reembolso,5.0
PED204863,2026-06-15,C100141,Cliente 0142,Valencia,Levante,P013,Lámpara escritorio,Hogar,4,30.09,120.36,Web,PayPal,5.0
PED209766,2026-06-15,C100278,Cliente 0279,Madrid,Centro,P019,Banda elástica,Deporte,1,63.22,63.22,Marketplace,Tarjeta,4.0
PED209509,2026-06-15,C100111,Cliente 0112,Murcia,Levante,P013,Lámpara escritorio,Hogar,2,27.54,55.08,App móvil,Tarjeta,4.0
PED201949,2026-06-15,C100240,Cliente 0241,Barcelona,Cataluña,P028,Agenda 2026,Papelería,1,79.01,79.01,Web,Tarjeta,4.0
PED208599,2026-06-15,C100194,Cliente 0195,Vigo,Norte,P013,Lámpara escritorio,Hogar,2,27.67,55.34,Web,Transferencia,4.0
PED201182,2026-06-15,C100346,Cliente 0347,Vigo,Norte,P012,Set sábanas,Hogar,2,25.36,50.72,Web,Transferencia,
PED209684,2026-06-15,C100102,Cliente 0103,Palma,Levante,P003,Ratón inalámbrico,Electrónica,2,113.51,227.02,Web,Tarjeta,5.0
PED210934,2026-06-16,C100343,Cliente 0344,Zaragoza,Centro,P018,Zapatillas running,Deporte,3,133.06,399.18,Web,Tarjeta,2.0
PED200484,2026-06-16,C100012,Cliente 0013,Murcia,Levante,P001,Auriculares BT,Electrónica,1,124.49,124.49,Web,PayPal,4.0
PED205421,2026-06-16,C100102,Cliente 0103,Palma,Levante,P007,Webcam HD,Electrónica,1,146.12,146.12,Web,PayPal,5.0
PED209920,2026-06-16,C100156,Cliente 0157,Barcelona,Cataluña,P015,Esterilla yoga,Deporte,2,121.72,243.44,Marketplace,Tarjeta,5.0
PED211995,2026-06-16,C100341,Cliente 0342,Valencia,Levante,P013,Lámpara escritorio,Hogar,4,24.62,98.48,Web,Transferencia,5.0
PED205270,2026-06-16,C100160,Cliente 0161,Vigo,Norte,P008,"Monitor 24""",Electrónica,3,145.61,436.83,Web,Tarjeta,4.0
PED209751,2026-06-16,C100036,Cliente 0037,Palma,Levante,P010,Robot aspirador,Hogar,1,121.48,121.48,Web,Tarjeta,2.0
PED208577,2026-06-16,C100154,Cliente 0155,Bilbao,Norte,P005,Altavoz portátil,Electrónica,1,85.52,85.52,App móvil,PayPal,
PED210249,2026-06-16,C100327,Cliente 0328,Madrid,Centro,P007,Webcam HD,Electrónica,1,149.59,149.59,Marketplace,PayPal,5.0
PED208366,2026-06-16,C100214,Cliente 0215,Murcia,Levante,P013,Lámpara escritorio,Hogar,5,26.59,132.95,Web,Tarjeta,5.0
PED205139,2026-06-16,C100012,Cliente 0013,Murcia,Levante,P029,Mochila portátil,Papelería,1,69.78,69.78,App móvil,Tarjeta,4.0
PED203711,2026-06-16,C100243,Cliente 0244,Málaga,Andalucía,P017,Botella térmica,Deporte,2,137.16,274.32,App móvil,Tarjeta,4.0
PED206735,2026-06-16,C100285,Cliente 0286,Vigo,Norte,P009,Bombilla inteligente,Hogar,1,100.87,100.87,App móvil,Transferencia,5.0
PED208057,2026-06-16,C100003,Cliente 0004,Bilbao,Norte,P026,Cuaderno A5,Papelería,5,35.78,178.9,App móvil,PayPal,3.0
PED208383,2026-06-16,C100119,Cliente 0120,Barcelona,Cataluña,P009,Bombilla inteligente,Hogar,1,87.36,87.36,App móvil,Tarjeta,5.0
PED201625,2026-06-16,C100092,Cliente 0093,Palma,Levante,P029,Mochila portátil,Papelería,2,78.72,157.44,App móvil,Tarjeta,4.0
PED209783,2026-06-16,C100294,Cliente 0295,Zaragoza,Centro,P023,Mochila urbana,Moda,2,78.99,157.98,Web,Tarjeta,
PED201381,2026-06-16,C100222,Cliente 0223,Murcia,Levante,P025,Cinturón cuero,Moda,5,32.34,161.7,App móvil,Tarjeta,5.0
PED205199,2026-06-16,C100123,Cliente 0124,Bilbao,Norte,P024,Gafas de sol,Moda,3,65.53,196.59,App móvil,Transferencia,3.0
PED210783,2026-06-16,C100323,Cliente 0324,Vigo,Norte,P020,Reloj deportivo,Deporte,4,167.11,668.44,App móvil,Tarjeta,4.0
PED204629,2026-06-16,C100172,Cliente 0173,Murcia,Levante,P020,Reloj deportivo,Deporte,2,173.04,346.08,Web,Transferencia,1.0
PED202657,2026-06-16,C100091,Cliente 0092,Palma,Levante,P023,Mochila urbana,Moda,1,69.91,69.91,App móvil,Tarjeta,
PED207137,2026-06-16,C100279,Cliente 0280,Madrid,Centro,P005,Altavoz portátil,Electrónica,4,95.35,381.4,Web,PayPal,5.0
PED207906,2026-06-16,C100341,Cliente 0342,Valencia,Levante,P020,Reloj deportivo,Deporte,1,149.43,149.43,App móvil,Contra reembolso,
PED204625,2026-06-16,C100319,Cliente 0320,Murcia,Levante,P017,Botella térmica,Deporte,1,127.24,127.24,Marketplace,Tarjeta,3.0
PED206056,2026-06-16,C100074,Cliente 0075,Málaga,Andalucía,P028,Agenda 2026,Papelería,5,78.47,392.35,App móvil,Tarjeta,4.0
PED201466,2026-06-17,C100035,Cliente 0036,Madrid,Centro,P022,Sudadera capucha,Moda,3,53.08,159.24,Web,PayPal,4.0
PED205076,2026-06-17,C100208,Cliente 0209,Valencia,Levante,P021,Camiseta algodón,Moda,2,134.35,268.7,Web,Tarjeta,4.0
PED202597,2026-06-17,C100217,Cliente 0218,Madrid,Centro,P004,Teclado mecánico,Electrónica,1,118.61,118.61,App móvil,Tarjeta,4.0
PED209146,2026-06-17,C100251,Cliente 0252,Bilbao,Norte,P022,Sudadera capucha,Moda,2,51.34,102.68,Web,Transferencia,5.0
PED208265,2026-06-17,C100286,Cliente 0287,Barcelona,Cataluña,P001,Auriculares BT,Electrónica,3,127.24,381.72,App móvil,Tarjeta,
PED207790,2026-06-17,C100117,Cliente 0118,Barcelona,Cataluña,P022,Sudadera capucha,Moda,1,48.05,48.05,App móvil,Tarjeta,4.0
PED206598,2026-06-17,C100258,Cliente 0259,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,1,183.49,183.49,App móvil,Transferencia,3.0
PED211311,2026-06-17,C100096,Cliente 0097,Valencia,Levante,P021,Camiseta algodón,Moda,2,133.32,266.64,App móvil,Tarjeta,5.0
PED207935,2026-06-17,C100171,Cliente 0172,Madrid,Centro,P005,Altavoz portátil,Electrónica,4,93.62,374.48,Web,Tarjeta,3.0
PED206049,2026-06-17,C100304,Cliente 0305,Zaragoza,Centro,P027,Set bolígrafos,Papelería,4,172.89,691.56,App móvil,Tarjeta,4.0
PED211097,2026-06-17,C100260,Cliente 0261,Murcia,Levante,P021,Camiseta algodón,Moda,1,157.45,157.45,Web,Tarjeta,4.0
PED209114,2026-06-17,C100312,Cliente 0313,Barcelona,Cataluña,P018,Zapatillas running,Deporte,1,136.12,136.12,Web,Transferencia,5.0
PED211930,2026-06-17,C100225,Cliente 0226,Sevilla,Andalucía,P009,Bombilla inteligente,Hogar,5,103.89,519.45,Web,Transferencia,4.0
PED204481,2026-06-17,C100320,Cliente 0321,Sevilla,Andalucía,P003,Ratón inalámbrico,Electrónica,5,97.03,485.15,App móvil,Transferencia,4.0
PED201063,2026-06-17,C100206,Cliente 0207,Murcia,Levante,P022,Sudadera capucha,Moda,5,56.28,281.4,Web,PayPal,4.0
PED209446,2026-06-17,C100096,Cliente 0097,Valencia,Levante,P024,Gafas de sol,Moda,2,60.6,121.2,Web,Tarjeta,3.0
PED200020,2026-06-17,C100065,Cliente 0066,Sevilla,Andalucía,P018,Zapatillas running,Deporte,1,130.15,130.15,Web,Transferencia,5.0
PED208125,2026-06-17,C100114,Cliente 0115,Zaragoza,Centro,P007,Webcam HD,Electrónica,3,149.89,449.67,App móvil,PayPal,4.0
PED211624,2026-06-18,C100318,Cliente 0319,Vigo,Norte,P026,Cuaderno A5,Papelería,3,28.96,86.88,Web,PayPal,5.0
PED209047,2026-06-18,C100259,Cliente 0260,Zaragoza,Centro,P023,Mochila urbana,Moda,2,66.21,132.42,Web,Tarjeta,4.0
PED206020,2026-06-18,C100064,Cliente 0065,Bilbao,Norte,P016,Mancuernas 5kg,Deporte,1,72.71,72.71,Web,Tarjeta,1.0
PED201132,2026-06-18,C100041,Cliente 0042,Murcia,Levante,P012,Set sábanas,Hogar,3,30.1,90.3,Web,Tarjeta,4.0
PED210351,2026-06-18,C100306,Cliente 0307,Sevilla,Andalucía,P028,Agenda 2026,Papelería,4,93.29,373.16,Web,Tarjeta,
PED201917,2026-06-18,C100233,Cliente 0234,Murcia,Levante,P020,Reloj deportivo,Deporte,4,168.45,673.8,App móvil,Tarjeta,5.0
PED203569,2026-06-18,C100068,Cliente 0069,Madrid,Centro,P016,Mancuernas 5kg,Deporte,1,79.84,79.84,App móvil,Tarjeta,5.0
PED210813,2026-06-18,C100260,Cliente 0261,Murcia,Levante,P003,Ratón inalámbrico,Electrónica,4,119.81,479.24,Marketplace,Tarjeta,5.0
PED209285,2026-06-18,C100256,Cliente 0257,Málaga,Andalucía,P028,Agenda 2026,Papelería,2,90.39,180.78,Web,Tarjeta,4.0
PED201240,2026-06-18,C100125,Cliente 0126,Zaragoza,Centro,P020,Reloj deportivo,Deporte,5,175.85,879.25,App móvil,Tarjeta,5.0
PED210490,2026-06-18,C100000,Cliente 0001,Madrid,Centro,P001,Auriculares BT,Electrónica,2,118.9,237.8,App móvil,Transferencia,4.0
PED200955,2026-06-18,C100009,Cliente 0010,Madrid,Centro,P013,Lámpara escritorio,Hogar,1,26.44,26.44,Web,PayPal,5.0
PED200440,2026-06-18,C100026,Cliente 0027,Bilbao,Norte,P028,Agenda 2026,Papelería,3,79.64,238.92,Web,PayPal,2.0
PED206095,2026-06-18,C100067,Cliente 0068,Sevilla,Andalucía,P020,Reloj deportivo,Deporte,5,181.23,906.15,Web,Transferencia,5.0
PED206129,2026-06-18,C100137,Cliente 0138,Madrid,Centro,P019,Banda elástica,Deporte,1,62.16,62.16,Web,Tarjeta,
PED206557,2026-06-18,C100281,Cliente 0282,Bilbao,Norte,P008,"Monitor 24""",Electrónica,2,162.64,325.28,Web,Tarjeta,4.0
PED207982,2026-06-18,C100273,Cliente 0274,Vigo,Norte,P005,Altavoz portátil,Electrónica,3,83.08,249.24,App móvil,Tarjeta,4.0
PED206591,2026-06-18,C100237,Cliente 0238,Bilbao,Norte,P010,Robot aspirador,Hogar,2,108.73,217.46,Web,PayPal,5.0
PED211362,2026-06-18,C100317,Cliente 0318,Murcia,Levante,P002,Cargador USB-C,Electrónica,2,35.23,70.46,App móvil,Tarjeta,4.0
PED204886,2026-06-18,C100016,Cliente 0017,Zaragoza,Centro,P029,Mochila portátil,Papelería,3,65.86,197.58,App móvil,PayPal,4.0
PED206864,2026-06-18,C100159,Cliente 0160,Murcia,Levante,P030,Rotuladores 24u,Papelería,1,144.61,144.61,App móvil,Tarjeta,5.0
PED200051,2026-06-18,C100158,Cliente 0159,Zaragoza,Centro,P007,Webcam HD,Electrónica,1,143.15,143.15,Web,PayPal,4.0
PED207862,2026-06-18,C100287,Cliente 0288,Zaragoza,Centro,P022,Sudadera capucha,Moda,1,54.48,54.48,Web,Tarjeta,5.0
PED205737,2026-06-18,C100145,Cliente 0146,Palma,Levante,P008,"Monitor 24""",Electrónica,2,144.13,288.26,Web,Tarjeta,
PED210852,2026-06-18,C100024,Cliente 0025,Murcia,Levante,P004,Teclado mecánico,Electrónica,4,114.53,458.12,App móvil,Tarjeta,4.0
PED209053,2026-06-18,C100213,Cliente 0214,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,4,98.15,392.6,Web,Tarjeta,4.0
PED201543,2026-06-18,C100262,Cliente 0263,Valencia,Levante,P026,Cuaderno A5,Papelería,3,34.79,104.37,Web,Tarjeta,4.0
PED207006,2026-06-18,C100347,Cliente 0348,Vigo,Norte,P001,Auriculares BT,Electrónica,2,107.58,215.16,Web,Transferencia,
PED208921,2026-06-18,C100202,Cliente 0203,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,4,104.91,419.64,App móvil,Tarjeta,5.0
PED208646,2026-06-18,C100342,Cliente 0343,Málaga,Andalucía,P005,Altavoz portátil,Electrónica,2,88.96,177.92,Marketplace,Tarjeta,3.0
PED210379,2026-06-18,C100074,Cliente 0075,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,3,27.08,81.24,App móvil,Transferencia,5.0
PED211287,2026-06-18,C100071,Cliente 0072,Barcelona,Cataluña,P006,Powerbank 10000mAh,Electrónica,1,98.05,98.05,App móvil,Tarjeta,5.0
PED204104,2026-06-18,C100342,Cliente 0343,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,3,26.48,79.44,Web,Tarjeta,
PED201891,2026-06-18,C100048,Cliente 0049,Málaga,Andalucía,P030,Rotuladores 24u,Papelería,4,122.2,488.8,App móvil,Tarjeta,5.0
PED204260,2026-06-19,C100232,Cliente 0233,Madrid,Centro,P002,Cargador USB-C,Electrónica,5,39.22,196.1,Web,Tarjeta,3.0
PED201031,2026-06-19,C100257,Cliente 0258,Barcelona,Cataluña,P020,Reloj deportivo,Deporte,1,150.06,150.06,Web,PayPal,
PED200380,2026-06-19,C100118,Cliente 0119,Valencia,Levante,P021,Camiseta algodón,Moda,2,129.79,259.58,App móvil,Tarjeta,1.0
PED209629,2026-06-19,C100173,Cliente 0174,Murcia,Levante,P013,Lámpara escritorio,Hogar,1,24.75,24.75,App móvil,Tarjeta,5.0
PED207055,2026-06-19,C100102,Cliente 0103,Palma,Levante,P002,Cargador USB-C,Electrónica,5,39.52,197.6,App móvil,Contra reembolso,
PED207604,2026-06-19,C100245,Cliente 0246,Madrid,Centro,P019,Banda elástica,Deporte,4,66.03,264.12,Marketplace,Tarjeta,5.0
PED207410,2026-06-19,C100313,Cliente 0314,Valencia,Levante,P017,Botella térmica,Deporte,1,127.17,127.17,Web,Transferencia,5.0
PED211925,2026-06-19,C100347,Cliente 0348,Vigo,Norte,P022,Sudadera capucha,Moda,1,49.62,49.62,App móvil,PayPal,
PED207220,2026-06-19,C100253,Cliente 0254,Sevilla,Andalucía,P025,Cinturón cuero,Moda,2,36.71,73.42,Web,Tarjeta,4.0
PED201940,2026-06-19,C100181,Cliente 0182,Barcelona,Cataluña,P004,Teclado mecánico,Electrónica,4,95.43,381.72,Web,Tarjeta,
PED204990,2026-06-19,C100065,Cliente 0066,Sevilla,Andalucía,P009,Bombilla inteligente,Hogar,5,85.08,425.4,Web,Tarjeta,
PED211981,2026-06-19,C100105,Cliente 0106,Murcia,Levante,P002,Cargador USB-C,Electrónica,5,36.15,180.75,Web,Tarjeta,4.0
PED211876,2026-06-19,C100126,Cliente 0127,Madrid,Centro,P022,Sudadera capucha,Moda,2,54.22,108.44,App móvil,Tarjeta,5.0
PED200952,2026-06-19,C100204,Cliente 0205,Bilbao,Norte,P026,Cuaderno A5,Papelería,1,32.88,32.88,Marketplace,Tarjeta,5.0
PED200610,2026-06-19,C100337,Cliente 0338,Sevilla,Andalucía,P029,Mochila portátil,Papelería,1,82.19,82.19,Web,Tarjeta,3.0
PED200873,2026-06-19,C100188,Cliente 0189,Valencia,Levante,P020,Reloj deportivo,Deporte,4,177.95,711.8,App móvil,Tarjeta,5.0
PED210213,2026-06-19,C100065,Cliente 0066,Sevilla,Andalucía,P029,Mochila portátil,Papelería,1,82.1,82.1,Web,PayPal,5.0
PED209087,2026-06-19,C100229,Cliente 0230,Barcelona,Cataluña,P026,Cuaderno A5,Papelería,1,29.57,29.57,Web,Tarjeta,4.0
PED201890,2026-06-19,C100144,Cliente 0145,Vigo,Norte,P019,Banda elástica,Deporte,3,69.39,208.17,App móvil,Transferencia,
PED203378,2026-06-19,C100269,Cliente 0270,Zaragoza,Centro,P013,Lámpara escritorio,Hogar,1,29.88,29.88,Web,PayPal,5.0
PED206435,2026-06-20,C100243,Cliente 0244,Málaga,Andalucía,P024,Gafas de sol,Moda,3,54.65,163.95,Web,PayPal,5.0
PED202285,2026-06-20,C100229,Cliente 0230,Barcelona,Cataluña,P013,Lámpara escritorio,Hogar,4,27.91,111.64,App móvil,Tarjeta,3.0
PED208553,2026-06-20,C100071,Cliente 0072,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,3,160.91,482.73,Web,PayPal,4.0
PED202787,2026-06-20,C100063,Cliente 0064,Vigo,Norte,P014,Organizador armario,Hogar,1,23.75,23.75,Web,PayPal,3.0
PED211051,2026-06-20,C100075,Cliente 0076,Bilbao,Norte,P017,Botella térmica,Deporte,5,160.97,804.85,Marketplace,Transferencia,5.0
PED210691,2026-06-20,C100204,Cliente 0205,Bilbao,Norte,P010,Robot aspirador,Hogar,1,122.98,122.98,Web,PayPal,3.0
PED206126,2026-06-20,C100345,Cliente 0346,Valencia,Levante,P004,Teclado mecánico,Electrónica,5,107.85,539.25,App móvil,Tarjeta,
PED211074,2026-06-20,C100269,Cliente 0270,Zaragoza,Centro,P005,Altavoz portátil,Electrónica,2,78.94,157.88,Marketplace,PayPal,4.0
PED202818,2026-06-20,C100031,Cliente 0032,Valencia,Levante,P005,Altavoz portátil,Electrónica,4,96.18,384.72,Web,Transferencia,4.0
PED205107,2026-06-20,C100248,Cliente 0249,Murcia,Levante,P019,Banda elástica,Deporte,1,65.86,65.86,Web,Tarjeta,
PED209578,2026-06-20,C100333,Cliente 0334,Palma,Levante,P014,Organizador armario,Hogar,5,21.65,108.25,Web,Transferencia,3.0
PED204749,2026-06-20,C100299,Cliente 0300,Madrid,Centro,P002,Cargador USB-C,Electrónica,1,39.99,39.99,Web,Tarjeta,5.0
PED207131,2026-06-20,C100317,Cliente 0318,Murcia,Levante,P005,Altavoz portátil,Electrónica,3,79.87,239.61,Web,Tarjeta,3.0
PED205730,2026-06-20,C100072,Cliente 0073,Bilbao,Norte,P027,Set bolígrafos,Papelería,2,192.26,384.52,Marketplace,Tarjeta,4.0
PED202820,2026-06-20,C100274,Cliente 0275,Bilbao,Norte,P014,Organizador armario,Hogar,4,21.91,87.64,App móvil,Contra reembolso,5.0
PED204531,2026-06-20,C100096,Cliente 0097,Valencia,Levante,P007,Webcam HD,Electrónica,1,134.99,134.99,App móvil,PayPal,
PED205936,2026-06-20,C100282,Cliente 0283,Málaga,Andalucía,P017,Botella térmica,Deporte,4,135.87,543.48,Web,Tarjeta,5.0
PED206658,2026-06-20,C100341,Cliente 0342,Valencia,Levante,P007,Webcam HD,Electrónica,3,158.57,475.71,App móvil,Contra reembolso,
PED202478,2026-06-20,C100009,Cliente 0010,Madrid,Centro,P010,Robot aspirador,Hogar,4,115.33,461.32,App móvil,Tarjeta,5.0
PED205367,2026-06-20,C100341,Cliente 0342,Valencia,Levante,P030,Rotuladores 24u,Papelería,1,140.57,140.57,Web,Tarjeta,5.0
PED207378,2026-06-20,C100141,Cliente 0142,Valencia,Levante,P006,Powerbank 10000mAh,Electrónica,3,103.89,311.67,Web,Tarjeta,4.0
PED202667,2026-06-21,C100024,Cliente 0025,Murcia,Levante,P009,Bombilla inteligente,Hogar,1,93.08,93.08,App móvil,Transferencia,5.0
PED209046,2026-06-21,C100322,Cliente 0323,Málaga,Andalucía,P017,Botella térmica,Deporte,4,155.49,621.96,App móvil,PayPal,3.0
PED206580,2026-06-21,C100161,Cliente 0162,Málaga,Andalucía,P019,Banda elástica,Deporte,1,59.08,59.08,App móvil,Transferencia,3.0
PED207635,2026-06-21,C100235,Cliente 0236,Murcia,Levante,P016,Mancuernas 5kg,Deporte,1,82.66,82.66,App móvil,Tarjeta,3.0
PED210209,2026-06-21,C100197,Cliente 0198,Barcelona,Cataluña,P019,Banda elástica,Deporte,3,66.86,200.58,Web,PayPal,4.0
PED211450,2026-06-21,C100293,Cliente 0294,Sevilla,Andalucía,P019,Banda elástica,Deporte,1,62.0,62.0,Web,Tarjeta,4.0
PED210541,2026-06-21,C100186,Cliente 0187,Barcelona,Cataluña,P021,Camiseta algodón,Moda,1,154.08,154.08,Web,PayPal,3.0
PED206641,2026-06-21,C100255,Cliente 0256,Barcelona,Cataluña,P010,Robot aspirador,Hogar,4,104.29,417.16,Web,Tarjeta,4.0
PED209969,2026-06-21,C100252,Cliente 0253,Barcelona,Cataluña,P014,Organizador armario,Hogar,5,23.07,115.35,Marketplace,PayPal,5.0
PED205022,2026-06-21,C100291,Cliente 0292,Valencia,Levante,P012,Set sábanas,Hogar,2,27.88,55.76,App móvil,PayPal,
PED210298,2026-06-21,C100209,Cliente 0210,Murcia,Levante,P011,Cafetera cápsulas,Hogar,1,155.55,155.55,App móvil,PayPal,1.0
PED205915,2026-06-21,C100061,Cliente 0062,Murcia,Levante,P015,Esterilla yoga,Deporte,1,132.05,132.05,App móvil,Transferencia,4.0
PED209317,2026-06-21,C100125,Cliente 0126,Zaragoza,Centro,P012,Set sábanas,Hogar,3,25.03,75.09,Web,Tarjeta,4.0
PED210916,2026-06-21,C100144,Cliente 0145,Vigo,Norte,P006,Powerbank 10000mAh,Electrónica,1,110.16,110.16,Web,Tarjeta,3.0
PED208202,2026-06-21,C100173,Cliente 0174,Murcia,Levante,P007,Webcam HD,Electrónica,1,135.52,135.52,Web,Contra reembolso,4.0
PED210902,2026-06-21,C100203,Cliente 0204,Málaga,Andalucía,P003,Ratón inalámbrico,Electrónica,2,96.62,193.24,Web,PayPal,2.0
PED201054,2026-06-21,C100241,Cliente 0242,Zaragoza,Centro,P014,Organizador armario,Hogar,2,23.45,46.9,Web,Tarjeta,
PED211950,2026-06-21,C100024,Cliente 0025,Murcia,Levante,P026,Cuaderno A5,Papelería,1,35.35,35.35,Web,Contra reembolso,5.0
PED204229,2026-06-21,C100259,Cliente 0260,Zaragoza,Centro,P007,Webcam HD,Electrónica,2,138.17,276.34,Web,Tarjeta,2.0
PED208419,2026-06-21,C100257,Cliente 0258,Barcelona,Cataluña,P023,Mochila urbana,Moda,1,73.23,73.23,App móvil,Tarjeta,3.0
PED201996,2026-06-21,C100270,Cliente 0271,Valencia,Levante,P030,Rotuladores 24u,Papelería,2,125.84,251.68,Marketplace,Tarjeta,5.0
